business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.7,5,Great coffee for great prices! Can't go wrong there.,lkg88VwFxhzoxZlD2pDGig
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.48,4,"very good service, relaxed atmosphere, came here mid morning and there was no waitin too much for my order- coffee and a muffin.  a lot of people come alone, so seating can be limited- there is outside tables where u can sit as well.  ive been here for my first time few years, glad to see it still operating and no drastic changes noted :)",LiNbZqDdHLqueYz4nORWzg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.75,5,"Every time I get coffee from xtreme its always been an enjoyable experiance. Wether Im doing homework or enjoying time with friends, its a great atmosphere with great coffee!",l57YEyl6tknlM58xQRKgNA
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.94,3,"I always get the same thing when I go here.  The coffee itself is great.

Just one thing that irks me.

The bugs in the display case with the food.  Not just living moths, dead ones too.

The coffee is really good though.",KYCW5xpBif5eqt-jvIHTdw
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.15,5,"Recently moving back from the Land of Corporate Coffee Shops (California) i found myself looking for apartments that were close to the Xtreme Bean. yes i like this place that much! 
 free Wifi, Live Music, Cool outdoor seating, Plenty of inside seating (Compared to Starbucks) Pleasant workers, Hannah and Lauren are pretty cool people.
 Great place to chill with the laptop or just to meet friends... i have also made some new friends there.",KS665rFXmb9PBSFsWjUepg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.59,4,"I've been going to Xtreme Bean Coffee Company since Gold Bar days, and although the name has changed, the idea has not.  The coffee options are right on par with the big boy chains in the world, which I will not mention here.  The ambiance offers a great place to read a great book, to discuss have a study group, have a great discussion about politics or literature, all the while savoring the coffee and teas, and nibbling on the pastries and offerings.  It also has a drive through, which had the drive through from the days when this place used to be a bank, and the vault is filled with all sorts of readings and a cozy spot to take a seat.  Stop here and enjoy this amazing local business, you'll be glad you did.",KbCDV2hjwgh2rQT2aMwjAA
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.6,4,Great price for the size of beverage. Always speedy.,jSCpEBs5_TCCVWz-AhGbvQ
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4,4,"I'm not a great fan of the coffee, but the ambiance is great. (And for the record, that's the first time on this site I've used the word, ""ambiance."") If you want good coffee, I'm still going to point you to Coffee Bean and Tea Leaf Company. But for a place to get together with friends, Xtreme Bean is fun.

If you don't want caffeine they have some pretty good fruit drinks. (A little too sweet for my tastes, but still good.)

I do like this place, despite the use of the word, ""extreme"" in their name - misspelled no less. But it's also close by to me - that won't help you, but it sure is good for me.",JG8XVMM3JDv4wZRFAsZlFQ
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.92,2,"Now that I've been coming back here for quite some time off and on, I feel qualified to write an updated review.  

Postives:
*Open 24 hours on the weekends
*drink menu is priced accordingly, with good drinks to chose from

Negatives:
*The internet connection here is AWEFUL.  SLOW doesn't even begin to describe it.  The staff just kind of shrugs it off, and I am left holding the ball trying to check email on a connection slower then dial up.

*Bathrooms are outside the coffee house.  Sometimes its locked and you have to get a key.  This also means that if you brought a computer, you have to completely walk away from it, and trust that it will still be there when you return.  Eh, yea, no not my idea of what I had in mind.

Seating is decent, but not every table is accessable to a plug for computers.  Again, limiting and annoying to say the least when I want to sit and check email for a period of time.",JffajLV-Dnn-eGYgdXDxFg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.21,5,Great atmosphere and wonderful people.  This is the closest thing to my favorite coffee house from back east that is no more.  Coffee and deserts are great too.  Never a dull moment!,jdLoHu-K6uOELCo4BD7RLg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.49,2,"So, it's 9:35 on a Friday and Xtreme Bean is the destination- why?  Honestly, it's only because they've got the only game in town.  That's right, America's largest public university is served by exactly 1 coffeehouse that is open to midnight.  Cartel recently pushed their ridiculous 8pm close to 10pm.  But no one else does the late night thing except Xtreme Bean.

In fact, the extended hours and generous sizes are still all I can recommend.  As ASU has grown, XB gets more and more crowded.  Good luck finding a table any night after 9pm.  Plus, all the extra people also slow the wifi to a crawl.  

So why am I going?  It's coffee.  It's a place to study.  It's the only place open after 10.  

Note to entrepreneurs-- want to make some money?  Open a decent 24 hour coffeehouse a few blocks away from the nation's biggest university.  Even though 60% of the student body are frat rats and future single mothers, the remainder need places to study that don't close when Mom falls asleep.",j_WJjiBbkiU5qlFDkU0SYg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.56,3,"Xtreme Bean is a good place to go to get decent coffee and decent service.  They don't seem to be exceptional at anything, but I haven't had anything bad for a while either.  They have a drive through and a nice shop with free wifi.

The owner roasts his own beans, which in this case isn't exactly a good thing.  When they bought their coffee from a roaster their coffee was much better.  I remember when they were starting to try out their own beans a few years back.  The owner would roast a batch and the coffee was horrible for a while.  I would try to get the baristas to make my drink with some of the outsourced beans, if they had any left.  Since then they have gotten better at roasting, but it is still not great.  

While not great, they aren't  bad either.  I feel like I can go there and not worry about getting a bad drink.  If you want amazing espresso, go somewhere else.  If you just want something quick on the way to work, this place will do just fine.",j_9LVE3fqDx1lwYqkAIBEg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,4.3,4,"I find myself at Xtreme bean when I have no choice but to get a crapload of work done...and enjoy a nice cup-o-coffee while I'm at it. It's a great environment conducive to homework/project work. Can get kinda busy and a good spot is occasionally hard to find when its peak homework time. One thing I heart about this place is the flippin sweet Monday night live piano....made me want to sit on the couch and write a novel or just step away from myself for a while. 
give it a go:)",izrPGEutYNurRfodgsIxAw
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.79,5,"Not much to say,  this place is just ideal!   Thanks for always being there,  Xtreme Bean!",iq46mlqoLmNQzTR1z8oqUA
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.66,2,"I have to downgrade this place. 

I feel sad about this, but the last two drinks I've had were shitty. Too much freaking milk, and not enough java. Also, there are SOOO many people there now, that it's hard to get yourself situated. Isn't it summer break?!? Shouldn't all the ASUers be somewhere else?!",IE_nJq65Qpso5fN4tG9zjQ
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.89,2,"I know there are dive places that people love and so if you're into funky/alternative, then yes- this is your place.  To me it's just dirty and the display shelves are not very welcoming.  but again- most people that come here are into this style.  very much the anti starbucks i guess.  it's open late so there you go. oh, it was a bummer that the credit card machine wasn't working and they were only take cash only.  huge inconvenience.",HIVSZMiDFkqjpMx5pQMzhg
Food; Coffee & Tea,IoFggnoj1P4EcmNEP2K6Ng,Xtreme Bean Coffee Company,122,3.5,3.62,2,"Like many Yelpers, when I was first introduced to Xtreme Bean I wanted to mark it as my new hangout spot.  But a few visits later, I started growing a strong dislike for the place.  It is DIRTY and they seem to be attracting people who have dirty attitudes.  The smoking that happens on  the outside makes it tough for non-smokers to even enjoy sitting out there on a beautiful sunny day.  I have tried to do it once or twice, but found myself running back inside.  I'm not saying people can't smoke, but the staff could do a better job cleaning up  the buds and, maybe, asking people to not spit out their yuk right by the tables.  I witnessed someone doing that one time, and I could not finish my latte.  I tried to give her the ""eye"" but it didn't work. I think she enjoyed the fact that I was disgusted and did it profusely.

Seriously, who are they trying to attract? I think this place is catering to those who don't care about certain social norms.  I have enjoyed  the atmosphere in the past but I refuse to spend my money there.",hGvHc3YnSvAgUhSGEum5cA
